DATE,STATION_ID,CLASS,DEPTH_M,DISSOLVED_OXYGEN_MG_L,TEMPERATURE_C,SALINITY,LAT,LON
2009-09-08,A4,Midwater,13.7,6.7,22.4,23.2,40.87638888888889,-73.735
2009-09-08,A4,Midwater,6.1,5.9,22.5,23.0,40.87638888888889,-73.735
2009-09-08,A4,Midwater,3.0,6.1,22.5,23.0,40.87638888888889,-73.735
2009-09-08,A4,Surface,1.0,5.6,22.5,23.0,40.87638888888889,-73.735
2009-09-08,H-D,Bottom,4.6,3.3,22.5,23.3,40.845,-73.66000000000001
2009-09-08,H-D,Midwater,2.1,5.0,22.4,23.0,40.845,-73.66000000000001
2009-09-08,H-D,Surface,1.0,8.9,22.6,22.8,40.845,-73.66000000000001
2009-09-08,H-C,Bottom,7.9,3.3,22.3,23.4,40.865,-73.67500000000001
2009-09-08,H-C,Midwater,4.0,4.5,22.3,23.4,40.865,-73.67500000000001
2009-09-08,H-C,Surface,1.0,8.5,22.5,23.3,40.865,-73.67500000000001
2009-09-08,H-C1,Bottom,11.0,6.3,22.3,23.4,40.88666666666666,-73.69500000000001
2009-09-08,H-C1,Midwater,5.5,6.6,22.3,23.4,40.88666666666666,-73.69500000000001
2009-09-08,H-C1,Surface,1.0,7.4,22.4,23.2,40.88666666666666,-73.69500000000001
2009-09-08,A5,Bottom,12.2,5.2,22.2,23.5,40.89833333333333,-73.68666666666667
2009-09-08,A5,Midwater,6.1,6.1,22.2,23.4,40.89833333333333,-73.68666666666667
2009-09-08,A5,Surface,1.0,7.3,22.3,23.4,40.89833333333333,-73.68666666666667
2009-09-08,B4,Bottom,11.3,5.2,22.1,23.8,40.90666666666667,-73.635
2009-09-08,B4,Midwater,5.5,5.1,22.1,23.7,40.90666666666667,-73.635
2009-09-08,B4,Surface,1.0,5.9,22.3,23.6,40.90666666666667,-73.635
2009-09-08,B3M,Bottom,17.4,5.4,22.2,23.8,40.91999999999999,-73.64500000000001
2009-09-08,B3M,Midwater,12.2,5.4,22.1,23.7,40.91999999999999,-73.64500000000001
2009-09-08,B3M,Midwater,8.8,5.5,22.2,23.7,40.91999999999999,-73.64500000000001
2009-09-08,B3M,Midwater,5.5,6.0,22.2,23.7,40.91999999999999,-73.64500000000001
2009-09-08,B3M,Surface,1.0,6.7,22.4,23.5,40.91999999999999,-73.64500000000001
2009-09-08,B2,Bottom,18.6,6.5,22.2,23.8,40.935,-73.65333333333334
2009-09-08,B2,Midwater,13.7,6.2,22.2,23.8,40.935,-73.65333333333334
2009-09-08,B2,Midwater,9.1,6.8,22.2,23.8,40.935,-73.65333333333334
2009-09-08,B2,Midwater,4.6,6.6,22.2,23.7,40.935,-73.65333333333334
2009-09-08,B2,Surface,1.0,7.5,22.4,23.8,40.935,-73.65333333333334
2009-09-08,B1S,Bottom,13.4,6.3,22.2,23.9,40.94499999999999,-73.66666666666667
2009-09-08,B1S,Midwater,6.7,6.6,22.2,23.8,40.94499999999999,-73.66666666666667
2009-09-08,B1S,Surface,1.0,7.3,22.6,23.8,40.94499999999999,-73.66666666666667
2009-09-08,H-A3,Bottom,8.5,6.2,22.2,23.6,40.92333333333333,-73.72
2009-09-08,H-A3,Midwater,4.3,6.2,22.3,23.6,40.92333333333333,-73.72
2009-09-08,H-A3,Surface,1.0,7.6,22.8,23.5,40.92333333333333,-73.72
2009-09-08,H-B,Bottom,13.6,5.8,22.3,23.7,40.91333333333333,-73.715
2009-09-08,H-B,Midwater,6.7,6.1,22.3,23.6,40.91333333333333,-73.715
2009-09-08,H-B,Surface,1.0,8.5,22.8,23.5,40.91333333333333,-73.715
2009-09-08,DI2,Bottom,7.9,6.7,23.3,22.4,40.89444444444445,-73.76666666666667
2009-09-08,DI2,Midwater,4.0,7.0,23.3,22.4,40.89444444444445,-73.76666666666667
2009-09-08,DI2,Surface,1.0,7.9,22.7,23.0,40.89444444444445,-73.76666666666667
2009-09-08,DI1,Bottom,7.6,6.7,22.4,23.3,40.8925,-73.77333333333333
2009-09-08,DI1,Midwater,3.7,7.5,22.5,23.2,40.8925,-73.77333333333333
2009-09-08,DI1,Surface,1.0,7.9,22.7,23.2,40.8925,-73.77333333333333
2009-09-14,A2M,Surface,1.0,5.8,21.2,,40.80166666666666,-73.78333333333333
2009-09-14,A1,Bottom,24.4,5.6,21.1,22.5,40.80333333333333,-73.82666666666667
2009-09-14,A1,Midwater,12.2,5.6,21.2,22.4,40.80333333333333,-73.82666666666667
2009-09-14,A1,Midwater,6.1,5.8,21.2,,40.80333333333333,-73.82666666666667
2009-09-14,A1,Surface,1.0,5.4,21.2,,40.80333333333333,-73.82666666666667
2009-09-14,8-403,Surface,1.0,5.1,21.2,,40.77722222222222,-73.76055555555556
2009-09-14,A2M,Bottom,30.5,5.8,21.1,,40.80166666666666,-73.78333333333333
2009-09-14,A2M,Midwater,22.9,5.7,21.1,,40.80166666666666,-73.78333333333333
2009-09-14,A2M,Midwater,15.2,5.4,21.2,,40.80166666666666,-73.78333333333333
2009-09-14,A2M,Midwater,7.6,5.5,21.2,,40.80166666666666,-73.78333333333333
2009-09-14,8-405,Surface,1.0,5.7,21.1,,40.7925,-73.76361111111112
2009-09-14,8-403,Bottom,4.0,5.1,21.3,,40.77722222222222,-73.76055555555556
2009-09-14,8-403,Midwater,2.1,5.5,21.3,,40.77722222222222,-73.76055555555556
2009-09-14,A3,Surface,1.0,7.2,21.1,22.9,40.84166666666667,-73.755
2009-09-14,8-405,Bottom,4.6,5.9,21.1,,40.7925,-73.76361111111112
2009-09-14,8-405,Midwater,2.4,5.8,21.1,,40.7925,-73.76361111111112
2009-09-14,9-409,Surface,1.0,9.7,21.2,22.1,40.82888888888889,-73.71805555555555
2009-09-14,A3,Bottom,11.6,6.5,21.0,23.2,40.84166666666667,-73.755
2009-09-14,A3,Midwater,5.8,7.1,21.0,23.0,40.84166666666667,-73.755
2009-09-14,9-412,Surface,1.0,13.0,21.2,21.9,40.82222222222222,-73.7125
2009-09-14,9-409,Bottom,5.2,5.8,21.1,23.0,40.82888888888889,-73.71805555555555
2009-09-14,9-409,Midwater,2.4,6.3,21.2,22.9,40.82888888888889,-73.71805555555555
2009-09-14,9-413,Surface,1.0,8.3,21.4,22.3,40.80722222222222,-73.71361111111112
2009-09-14,9-412,Bottom,4.9,5.2,21.1,22.8,40.82222222222222,-73.7125
2009-09-14,9-412,Midwater,2.4,5.9,21.2,22.7,40.82222222222222,-73.7125
2009-09-14,A4,Surface,1.0,7.1,21.3,23.3,40.87638888888889,-73.735
2009-09-14,9-413,Bottom,3.7,4.4,21.1,22.6,40.80722222222222,-73.71361111111112
2009-09-14,9-413,Midwater,1.8,7.8,21.3,22.5,40.80722222222222,-73.71361111111112
2009-09-14,H-D,Surface,1.0,6.9,21.4,22.5,40.845,-73.66000000000001
2009-09-14,A4,Bottom,24.4,6.4,21.0,23.5,40.87638888888889,-73.735
2009-09-14,A4,Midwater,12.2,7.0,21.0,23.4,40.87638888888889,-73.735
2009-09-14,A4,Midwater,6.1,7.0,21.1,23.4,40.87638888888889,-73.735
2009-09-14,A4,Midwater,3.0,6.9,21.1,23.3,40.87638888888889,-73.735
2009-09-14,H-C,Surface,1.0,8.1,21.4,23.1,40.865,-73.67500000000001
2009-09-14,H-D,Bottom,5.2,4.2,21.0,23.2,40.845,-73.66000000000001
2009-09-14,H-D,Midwater,2.7,8.1,21.6,23.2,40.845,-73.66000000000001
2009-09-14,H-C1,Surface,1.0,7.7,21.2,23.4,40.88666666666666,-73.69500000000001
2009-09-14,H-C,Bottom,8.8,3.7,21.0,23.5,40.865,-73.67500000000001
2009-09-14,H-C,Midwater,4.6,7.2,21.2,23.4,40.865,-73.67500000000001
2009-09-14,A5,Surface,1.0,7.6,21.2,23.5,40.89833333333333,-73.68666666666667
2009-09-14,H-C1,Bottom,11.3,7.7,21.0,23.6,40.88666666666666,-73.69500000000001
2009-09-14,H-C1,Midwater,5.5,7.8,21.0,23.6,40.88666666666666,-73.69500000000001
2009-09-14,B4,Surface,1.0,7.7,21.5,23.6,40.90666666666667,-73.635
2009-09-14,A5,Bottom,12.2,7.8,21.1,23.7,40.89833333333333,-73.68666666666667
2009-09-14,A5,Midwater,6.1,7.9,21.0,23.6,40.89833333333333,-73.68666666666667
2009-09-14,B3M,Surface,1.0,8.3,21.3,23.5,40.91999999999999,-73.64500000000001
2009-09-14,B4,Midwater,5.5,7.5,20.9,23.9,40.90666666666667,-73.635
2009-09-14,B4,Bottom,11.3,7.4,20.9,23.9,40.90666666666667,-73.635
2009-09-14,B2,Surface,1.0,8.5,21.4,23.8,40.935,-73.65333333333334
2009-09-14,B3M,Bottom,17.4,7.0,20.9,23.9,40.91999999999999,-73.64500000000001
2009-09-14,B3M,Midwater,13.7,7.1,20.8,23.9,40.91999999999999,-73.64500000000001
2009-09-14,B3M,Midwater,10.7,7.4,20.9,23.7,40.91999999999999,-73.64500000000001
2009-09-14,B3M,Midwater,7.6,7.7,21.0,23.7,40.91999999999999,-73.64500000000001
2009-09-14,B1S,Surface,1.0,9.1,21.3,23.8,40.94499999999999,-73.66666666666667
2009-09-14,B2,Midwater,13.7,7.4,21.0,24.0,40.935,-73.65333333333334
2009-09-14,B2,Bottom,18.3,7.4,21.0,24.0,40.935,-73.65333333333334
2009-09-14,B2,Midwater,9.1,8.0,21.1,24.0,40.935,-73.65333333333334
2009-09-14,B2,Midwater,4.6,8.5,21.3,23.9,40.935,-73.65333333333334
2009-09-14,H-A3,Surface,1.0,6.7,21.1,23.6,40.92333333333333,-73.72
2009-09-14,B1S,Bottom,12.8,7.3,20.9,23.9,40.94499999999999,-73.66666666666667
2009-09-14,B1S,Midwater,6.4,7.9,21.0,23.9,40.94499999999999,-73.66666666666667
2009-09-14,H-B,Surface,1.0,7.1,21.4,23.4,40.91333333333333,-73.715
2009-09-14,H-A3,Bottom,7.6,7.2,20.9,23.7,40.92333333333333,-73.72
2009-09-14,H-A3,Midwater,4.0,7.1,20.9,23.7,40.92333333333333,-73.72
2009-09-14,DI2,Surface,1.0,6.0,21.5,23.1,40.89444444444445,-73.76666666666667
2009-09-14,H-B,Bottom,13.1,7.0,20.8,23.8,40.91333333333333,-73.715
2009-09-14,H-B,Midwater,6.7,7.0,21.1,23.4,40.91333333333333,-73.715
2009-09-14,DI1,Surface,1.0,6.0,21.3,23.1,40.8925,-73.77333333333333
2009-09-14,DI2,Bottom,6.7,6.3,21.1,23.0,40.89444444444445,-73.76666666666667
2009-09-14,DI2,Midwater,3.4,6.2,21.2,23.0,40.89444444444445,-73.76666666666667
2009-09-14,DI1,Bottom,7.6,6.1,21.3,23.1,40.8925,-73.77333333333333
2009-09-14,DI1,Midwater,4.0,6.0,21.3,23.1,40.8925,-73.77333333333333
2010-06-28,E12,Bottom,2.1,7.4,21.7,23.0,40.85444444444445,-73.80944444444444
2010-06-28,E12,Surface,1.0,8.8,22.2,23.1,40.85444444444445,-73.80944444444444
2010-06-28,A1,Bottom,24.4,6.7,18.3,23.4,40.80333333333333,-73.82666666666667
2010-06-28,A1,Midwater,18.3,6.3,18.9,23.1,40.80333333333333,-73.82666666666667
2010-06-28,A1,Midwater,9.1,6.3,19.6,22.9,40.80333333333333,-73.82666666666667
2010-06-28,A1,Midwater,4.6,6.4,19.7,22.8,40.80333333333333,-73.82666666666667
2010-06-28,A1,Surface,1.0,6.4,19.8,22.8,40.80333333333333,-73.82666666666667
2010-06-28,A2M,Bottom,30.5,5.9,17.3,23.7,40.80166666666666,-73.78333333333333
2010-06-28,A2M,Midwater,22.9,6.3,17.5,23.7,40.80166666666666,-73.78333333333333
2010-06-28,A2M,Midwater,15.2,6.8,17.8,23.6,40.80166666666666,-73.78333333333333
2010-06-28,A2M,Midwater,7.6,6.9,18.4,23.4,40.80166666666666,-73.78333333333333
2010-06-28,A2M,Surface,1.0,6.9,18.8,23.2,40.80166666666666,-73.78333333333333
2010-06-28,8-403,Surface,1.0,5.7,19.6,23.0,40.77722222222222,-73.76055555555556
2010-06-28,8-405,Bottom,2.4,5.9,19.2,23.1,40.7925,-73.76361111111112
2010-06-28,8-405,Surface,1.0,8.1,19.9,22.9,40.7925,-73.76361111111112
2010-06-28,A3,Bottom,8.5,7.5,19.0,23.2,40.84166666666667,-73.755
2010-06-28,A3,Midwater,4.3,8.5,19.5,23.3,40.84166666666667,-73.755
2010-06-28,A3,Surface,1.0,8.3,19.7,23.1,40.84166666666667,-73.755
2010-06-28,9-409,Bottom,3.7,7.1,20.0,23.1,40.82888888888889,-73.71805555555555
2010-06-28,9-409,Midwater,1.8,10.4,21.5,23.1,40.82888888888889,-73.71805555555555
2010-06-28,9-409,Surface,1.0,11.5,21.7,23.1,40.82888888888889,-73.71805555555555
2010-06-28,9-412,Bottom,3.0,5.5,20.0,23.2,40.82222222222222,-73.7125
2010-06-28,9-412,Surface,1.0,9.6,21.5,22.9,40.82222222222222,-73.7125
2010-06-28,9-413,Bottom,2.4,4.2,20.2,22.8,40.80722222222222,-73.71361111111112
2010-06-28,9-413,Surface,1.0,7.3,21.1,23.0,40.80722222222222,-73.71361111111112
2010-06-28,A4,Bottom,24.3,5.6,16.6,23.8,40.87638888888889,-73.735
2010-06-28,A4,Midwater,18.3,6.1,16.8,23.9,40.87638888888889,-73.735
2010-06-28,A4,Midwater,12.2,6.6,17.6,23.6,40.87638888888889,-73.735
2010-06-28,A4,Midwater,6.1,8.3,18.6,23.7,40.87638888888889,-73.735
2010-06-28,A4,Surface,1.0,9.7,19.7,23.5,40.87638888888889,-73.735
2010-06-28,H-C1,Bottom,12.2,6.1,17.2,23.8,40.88666666666666,-73.69500000000001
2010-06-28,H-C1,Midwater,6.1,9.6,19.3,23.6,40.88666666666666,-73.69500000000001
2010-06-28,H-C1,Surface,1.0,10.1,19.6,23.6,40.88666666666666,-73.69500000000001
2010-06-28,A5,Bottom,11.9,5.0,17.0,23.6,40.89833333333333,-73.68666666666667
2010-06-28,A5,Midwater,6.1,9.5,19.4,23.6,40.89833333333333,-73.68666666666667
2010-06-28,A5,Surface,1.0,10.8,19.9,23.7,40.89833333333333,-73.68666666666667
2010-06-28,B4,Bottom,11.3,5.5,17.1,23.7,40.90666666666667,-73.635
2010-06-28,B4,Midwater,4.6,10.8,20.8,23.5,40.90666666666667,-73.635
2010-06-28,B4,Surface,1.0,11.7,21.1,23.5,40.90666666666667,-73.635
2010-06-28,B3M,Bottom,18.3,5.6,15.9,24.1,40.91999999999999,-73.64500000000001
2010-06-28,B3M,Midwater,13.7,5.2,16.4,23.9,40.91999999999999,-73.64500000000001
2010-06-28,B3M,Midwater,9.1,6.0,16.9,23.9,40.91999999999999,-73.64500000000001
2010-06-28,B3M,Midwater,4.6,8.1,18.4,23.8,40.91999999999999,-73.64500000000001
2010-06-28,B3M,Surface,1.0,11.7,20.6,24.1,40.91999999999999,-73.64500000000001
2010-06-28,B2,Bottom,18.3,6.3,16.3,24.1,40.935,-73.65333333333334
2010-06-28,B2,Midwater,13.7,6.0,16.0,24.2,40.935,-73.65333333333334
2010-06-28,B2,Midwater,9.1,7.1,17.1,23.9,40.935,-73.65333333333334
2010-06-28,B2,Midwater,4.6,11.1,19.4,24.0,40.935,-73.65333333333334
2010-06-28,B2,Surface,1.0,11.2,20.5,23.9,40.935,-73.65333333333334
2010-06-28,B1S,Bottom,13.1,5.8,16.5,24.0,40.94499999999999,-73.66666666666667
2010-06-28,B1S,Midwater,6.1,6.9,17.3,24.1,40.94499999999999,-73.66666666666667
2010-06-28,B1S,Surface,1.0,10.0,20.2,23.9,40.94499999999999,-73.66666666666667
2010-06-28,H-A3,Bottom,8.8,6.2,16.8,23.7,40.92333333333333,-73.72
2010-06-28,H-A3,Midwater,4.6,6.2,17.0,23.9,40.92333333333333,-73.72
2010-06-28,H-A3,Surface,1.0,10.0,20.1,23.9,40.92333333333333,-73.72
2010-06-28,H-B,Bottom,13.4,5.6,16.6,23.9,40.91333333333333,-73.715
2010-06-28,H-B,Midwater,6.7,7.1,17.6,23.8,40.91333333333333,-73.715
2010-06-28,H-B,Surface,1.0,10.8,20.5,23.9,40.91333333333333,-73.715
2010-06-28,DI2,Bottom,8.2,6.2,17.5,23.6,40.89444444444445,-73.76666666666667
2010-06-28,DI2,Midwater,4.0,8.4,19.2,23.7,40.89444444444445,-73.76666666666667
2010-06-28,DI2,Surface,1.0,9.3,20.5,23.7,40.89444444444445,-73.76666666666667
2010-06-28,DI1,Bottom,9.5,6.8,18.7,23.6,40.8925,-73.77333333333333
2010-06-28,DI1,Midwater,4.6,7.6,18.9,23.7,40.8925,-73.77333333333333
2010-06-28,DI1,Surface,1.0,7.8,20.0,23.7,40.8925,-73.77333333333333
2010-07-06,E12,Bottom,5.2,7.3,21.4,23.6,40.85444444444445,-73.80944444444444
2010-07-06,E12,Midwater,3.0,7.4,21.3,23.6,40.85444444444445,-73.80944444444444
2010-07-06,E12,Surface,1.0,12.9,23.6,23.6,40.85444444444445,-73.80944444444444
2010-07-06,A1,Bottom,26.8,4.9,18.1,23.9,40.80333333333333,-73.82666666666667
2010-07-06,A1,Midwater,19.8,4.8,17.8,24.0,40.80333333333333,-73.82666666666667
2010-07-06,A1,Midwater,13.7,5.6,19.4,23.2,40.80333333333333,-73.82666666666667
2010-07-06,A1,Midwater,6.1,6.1,19.6,23.1,40.80333333333333,-73.82666666666667
2010-07-06,A1,Surface,1.0,5.6,19.7,23.0,40.80333333333333,-73.82666666666667
2010-07-06,A2M,Bottom,30.5,4.9,17.7,24.0,40.80166666666666,-73.78333333333333
2010-07-06,A2M,Midwater,22.9,4.4,17.6,24.0,40.80166666666666,-73.78333333333333
2010-07-06,A2M,Midwater,15.2,5.6,18.4,23.8,40.80166666666666,-73.78333333333333
2010-07-06,A2M,Midwater,7.6,6.0,18.8,23.6,40.80166666666666,-73.78333333333333
2010-07-06,A2M,Surface,1.0,6.8,19.9,23.5,40.80166666666666,-73.78333333333333
2010-07-06,8-403,Bottom,3.7,7.7,20.7,23.0,40.77722222222222,-73.76055555555556
2010-07-06,8-403,Midwater,1.8,13.1,21.8,23.0,40.77722222222222,-73.76055555555556
2010-07-06,8-403,Surface,1.0,14.4,22.1,23.0,40.77722222222222,-73.76055555555556
2010-07-06,8-405,Bottom,4.3,5.9,19.6,23.3,40.7925,-73.76361111111112
2010-07-06,8-405,Midwater,2.1,6.7,19.8,23.2,40.7925,-73.76361111111112
2010-07-06,8-405,Surface,1.0,8.7,20.0,23.2,40.7925,-73.76361111111112
2010-07-06,A3,Bottom,10.7,5.9,17.9,24.1,40.84166666666667,-73.755
2010-07-06,A3,Midwater,5.2,6.2,18.2,24.1,40.84166666666667,-73.755
2010-07-06,A3,Surface,1.0,12.1,21.2,23.7,40.84166666666667,-73.755
2010-07-06,9-409,Bottom,5.2,6.8,19.6,23.7,40.82888888888889,-73.71805555555555
2010-07-06,9-409,Midwater,2.7,8.5,19.8,23.7,40.82888888888889,-73.71805555555555
2010-07-06,9-409,Surface,1.0,14.1,22.7,24.3,40.82888888888889,-73.71805555555555
2010-07-06,9-412,Bottom,4.6,5.5,19.7,23.7,40.82222222222222,-73.7125
2010-07-06,9-412,Midwater,2.1,11.6,21.3,23.6,40.82222222222222,-73.7125
2010-07-06,9-412,Surface,1.0,12.1,22.8,23.4,40.82222222222222,-73.7125
2010-07-06,9-413,Bottom,3.4,9.2,21.3,23.6,40.80722222222222,-73.71361111111112
2010-07-06,9-413,Midwater,1.8,13.0,21.9,23.6,40.80722222222222,-73.71361111111112
2010-07-06,9-413,Surface,1.0,14.0,23.5,23.4,40.80722222222222,-73.71361111111112
2010-07-06,A4,Bottom,24.4,3.4,16.9,24.3,40.87638888888889,-73.735
2010-07-06,A4,Midwater,18.3,3.5,16.8,24.3,40.87638888888889,-73.735
2010-07-06,A4,Midwater,12.2,3.4,16.6,24.4,40.87638888888889,-73.735
2010-07-06,A4,Midwater,6.1,5.7,18.1,24.2,40.87638888888889,-73.735
2010-07-06,A4,Surface,1.0,14.5,20.8,23.7,40.87638888888889,-73.735
2010-07-06,H-D,Bottom,5.5,2.0,19.0,23.5,40.845,-73.66000000000001
2010-07-06,H-D,Midwater,2.7,12.2,21.3,23.6,40.845,-73.66000000000001
2010-07-06,H-D,Surface,1.0,12.5,23.4,23.4,40.845,-73.66000000000001
2010-07-06,H-C,Bottom,9.1,1.2,17.9,23.8,40.865,-73.67500000000001
2010-07-06,H-C,Midwater,4.6,8.6,20.0,23.8,40.865,-73.67500000000001
2010-07-06,H-C,Surface,1.0,15.6,23.4,24.0,40.865,-73.67500000000001
2010-07-06,H-C1,Bottom,11.0,7.0,17.2,24.0,40.88666666666666,-73.69500000000001
2010-07-06,H-C1,Midwater,5.5,8.4,19.3,23.9,40.88666666666666,-73.69500000000001
2010-07-06,H-C1,Surface,1.0,18.6,21.8,23.8,40.88666666666666,-73.69500000000001
2010-07-06,A5,Bottom,13.1,5.3,17.1,24.2,40.89833333333333,-73.68666666666667
2010-07-06,A5,Midwater,6.1,9.0,19.2,24.1,40.89833333333333,-73.68666666666667
2010-07-06,A5,Surface,1.0,19.2,22.4,23.6,40.89833333333333,-73.68666666666667
2010-07-06,B4,Bottom,11.6,4.5,16.9,24.1,40.90666666666667,-73.635
2010-07-06,B4,Midwater,4.6,8.6,20.4,23.9,40.90666666666667,-73.635
2010-07-06,B4,Surface,1.0,17.5,23.5,23.7,40.90666666666667,-73.635
2010-07-06,B3M,Bottom,18.0,4.3,17.1,24.3,40.91999999999999,-73.64500000000001
2010-07-06,B3M,Midwater,13.7,4.3,16.7,24.5,40.91999999999999,-73.64500000000001
2010-07-06,B3M,Midwater,9.1,4.5,16.6,24.6,40.91999999999999,-73.64500000000001
2010-07-06,B3M,Midwater,4.6,9.1,19.0,24.1,40.91999999999999,-73.64500000000001
2010-07-06,B3M,Surface,1.0,19.6,23.0,24.3,40.91999999999999,-73.64500000000001
2010-07-06,B2,Bottom,18.0,4.1,17.2,24.4,40.935,-73.65333333333334
2010-07-06,B2,Midwater,13.7,4.0,17.0,24.5,40.935,-73.65333333333334
2010-07-06,B2,Midwater,9.1,4.2,17.0,24.6,40.935,-73.65333333333334
2010-07-06,B2,Midwater,4.6,10.6,19.6,24.5,40.935,-73.65333333333334
2010-07-06,B2,Surface,1.0,16.6,22.8,24.0,40.935,-73.65333333333334
2010-07-06,B1S,Bottom,13.1,5.5,17.7,24.3,40.94499999999999,-73.66666666666667
2010-07-06,B1S,Midwater,6.4,7.9,18.8,24.4,40.94499999999999,-73.66666666666667
2010-07-06,B1S,Surface,1.0,13.1,21.5,24.0,40.94499999999999,-73.66666666666667
2010-07-06,H-A3,Bottom,7.6,6.9,18.5,24.1,40.92333333333333,-73.72
2010-07-06,H-A3,Midwater,3.7,6.2,18.8,24.2,40.92333333333333,-73.72
2010-07-06,H-A3,Surface,1.0,11.0,21.6,24.3,40.92333333333333,-73.72
2010-07-06,H-B,Bottom,13.1,4.0,17.7,24.1,40.91333333333333,-73.715
2010-07-06,H-B,Midwater,6.4,5.5,18.4,24.0,40.91333333333333,-73.715
2010-07-06,H-B,Surface,1.0,17.8,22.4,23.7,40.91333333333333,-73.715
2010-07-06,DI2,Bottom,7.0,5.8,19.1,24.0,40.89444444444445,-73.76666666666667
2010-07-06,DI2,Midwater,3.7,11.8,20.8,23.9,40.89444444444445,-73.76666666666667
2010-07-06,DI2,Surface,1.0,13.5,23.5,23.9,40.89444444444445,-73.76666666666667
2010-07-06,DI1,Bottom,9.5,5.6,19.2,23.9,40.8925,-73.77333333333333
2010-07-06,DI1,Midwater,4.6,7.7,19.7,24.0,40.8925,-73.77333333333333
2010-07-06,DI1,Surface,1.0,11.5,21.9,23.9,40.8925,-73.77333333333333
2010-07-12,E12,Bottom,3.0,2.7,22.8,23.7,40.85444444444445,-73.80944444444444
2010-07-12,E12,Midwater,1.5,2.3,23.7,23.7,40.85444444444445,-73.80944444444444
2010-07-12,E12,Surface,1.0,2.3,24.1,23.5,40.85444444444445,-73.80944444444444
2010-07-12,A1,Bottom,24.4,1.9,20.9,23.4,40.80333333333333,-73.82666666666667
2010-07-12,A1,Midwater,18.3,1.8,20.9,23.4,40.80333333333333,-73.82666666666667
2010-07-12,A1,Midwater,12.2,1.6,20.9,23.4,40.80333333333333,-73.82666666666667
2010-07-12,A1,Midwater,6.1,1.5,20.9,23.4,40.80333333333333,-73.82666666666667
2010-07-12,A1,Surface,1.0,1.5,21.0,23.3,40.80333333333333,-73.82666666666667
2010-07-12,A2M,Bottom,30.5,2.0,20.6,23.7,40.80166666666666,-73.78333333333333
2010-07-12,A2M,Midwater,22.9,1.8,20.6,23.6,40.80166666666666,-73.78333333333333
2010-07-12,A2M,Midwater,15.2,1.6,20.6,23.7,40.80166666666666,-73.78333333333333
2010-07-12,A2M,Midwater,7.6,1.5,20.6,23.7,40.80166666666666,-73.78333333333333
2010-07-12,A2M,Surface,1.0,1.5,20.7,23.6,40.80166666666666,-73.78333333333333
2010-07-12,8-403,Surface,1.0,1.9,21.3,23.6,40.77722222222222,-73.76055555555556
2010-07-12,8-405,Bottom,2.4,2.0,21.1,23.6,40.7925,-73.76361111111112
2010-07-12,8-405,Surface,1.0,1.7,21.1,23.6,40.7925,-73.76361111111112
2010-07-12,A3,Bottom,9.1,2.1,20.8,23.9,40.84166666666667,-73.755
2010-07-12,A3,Midwater,4.6,1.9,21.0,23.8,40.84166666666667,-73.755
2010-07-12,A3,Surface,1.0,1.7,21.6,23.7,40.84166666666667,-73.755
2010-07-12,9-409,Bottom,3.7,2.0,22.1,23.9,40.82888888888889,-73.71805555555555
2010-07-12,9-409,Midwater,1.8,1.5,22.1,23.8,40.82888888888889,-73.71805555555555
2010-07-12,9-409,Surface,1.0,1.4,22.6,23.7,40.82888888888889,-73.71805555555555
2010-07-12,9-412,Bottom,3.7,1.2,21.6,23.8,40.82222222222222,-73.7125
2010-07-12,9-412,Midwater,1.8,1.3,22.5,23.8,40.82222222222222,-73.7125
2010-07-12,9-412,Surface,1.0,1.3,23.0,23.3,40.82222222222222,-73.7125
2010-07-12,9-413,Bottom,2.7,1.9,22.0,23.8,40.80722222222222,-73.71361111111112
2010-07-12,9-413,Surface,1.0,1.7,22.0,23.7,40.80722222222222,-73.71361111111112
2010-07-12,A4,Bottom,24.4,2.4,19.4,24.3,40.87638888888889,-73.735
2010-07-12,A4,Midwater,18.3,1.9,20.1,24.2,40.87638888888889,-73.735
2010-07-12,A4,Midwater,12.2,1.8,20.1,24.2,40.87638888888889,-73.735
2010-07-12,A4,Midwater,6.1,1.7,20.9,24.1,40.87638888888889,-73.735
2010-07-12,A4,Surface,1.0,1.7,21.7,24.0,40.87638888888889,-73.735
2010-07-12,H-D,Bottom,6.1,2.1,21.2,23.9,40.845,-73.66000000000001
2010-07-12,H-D,Midwater,3.0,1.9,21.7,24.0,40.845,-73.66000000000001
2010-07-12,H-D,Surface,1.0,1.7,22.9,23.8,40.845,-73.66000000000001
2010-07-12,H-C,Bottom,9.5,1.8,21.7,24.1,40.865,-73.67500000000001
2010-07-12,H-C,Midwater,4.6,1.7,22.6,24.1,40.865,-73.67500000000001
2010-07-12,H-C,Surface,1.0,1.5,23.1,23.9,40.865,-73.67500000000001
2010-07-12,H-C1,Bottom,11.9,2.0,20.0,24.1,40.88666666666666,-73.69500000000001
2010-07-12,H-C1,Midwater,6.1,1.6,22.7,24.4,40.88666666666666,-73.69500000000001
2010-07-12,H-C1,Surface,1.0,1.5,24.8,24.4,40.88666666666666,-73.69500000000001
2010-07-12,A5,Bottom,12.5,1.9,19.1,24.2,40.89833333333333,-73.68666666666667
2010-07-12,A5,Midwater,6.1,1.5,19.5,24.4,40.89833333333333,-73.68666666666667
2010-07-12,A5,Surface,1.0,1.5,24.7,24.3,40.89833333333333,-73.68666666666667
