,DATE,STATION_ID,CLASS,DEPTH_M,DISSOLVED_OXYGEN_MG_L,TEMPERATURE_C,SALINITY,LON,LAT
3513,07/22/96 00:00:00,B3M,Bottom,18.4,4.3,17.0,31.0,-73.64500000000001,40.91999999999999
3518,07/22/96 00:00:00,B4,Bottom,7.6,4.6,18.0,31.0,-73.635,40.90666666666667
3521,07/22/96 00:00:00,C1,Bottom,18.4,3.9,17.0,31.0,-73.58,40.955
3526,07/22/96 00:00:00,C2,Bottom,30.4,4.1,16.0,31.0,-73.5,40.985
3531,07/22/96 00:00:00,DI2,Bottom,6.2,4.1,18.0,31.0,-73.76666666666667,40.89444444444445
3534,07/22/96 00:00:00,DI1,Bottom,9.2,4.4,18.0,32.0,-73.77333333333333,40.8925
3537,07/29/96 00:00:00,A1,Bottom,24.5,5.5,19.5,30.0,-73.82666666666667,40.80333333333333
3542,07/29/96 00:00:00,A2M,Bottom,33.5,4.7,18.5,28.0,-73.78333333333333,40.80166666666666
3547,07/29/96 00:00:00,A3,Bottom,10.7,6.2,19.0,28.0,-73.755,40.84166666666667
3550,07/29/96 00:00:00,A4,Bottom,30.5,4.6,18.0,27.0,-73.735,40.87638888888889
3555,07/29/96 00:00:00,H-D,Bottom,6.1,4.4,19.0,28.0,-73.66000000000001,40.845
3558,07/29/96 00:00:00,H-C,Bottom,12.2,5.8,19.0,28.0,-73.67500000000001,40.865
3561,07/29/96 00:00:00,H-C1,Bottom,12.2,5.2,19.0,28.0,-73.69500000000001,40.88666666666666
3564,07/29/96 00:00:00,A5,Bottom,12.8,4.4,18.0,28.0,-73.68666666666667,40.89833333333333
3567,07/29/96 00:00:00,H-B,Bottom,12.2,4.6,18.0,28.0,-73.715,40.91333333333333
3570,07/29/96 00:00:00,H-A3,Bottom,7.6,4.7,19.0,28.0,-73.72,40.92333333333333
3572,07/29/96 00:00:00,DI2,Bottom,6.1,4.7,19.0,28.0,-73.76666666666667,40.89444444444445
3576,07/29/96 00:00:00,DI1,Bottom,9.2,5.6,20.0,28.0,-73.77333333333333,40.8925
3579,07/29/96 00:00:00,B1S,Bottom,12.8,4.5,18.0,28.0,-73.66666666666667,40.94499999999999
3582,07/29/96 00:00:00,B2,Bottom,18.4,4.0,18.0,27.0,-73.65333333333334,40.935
3587,07/29/96 00:00:00,B3M,Bottom,18.4,3.5,18.0,27.0,-73.64500000000001,40.91999999999999
3590,07/29/96 00:00:00,B4,Bottom,10.7,3.5,18.0,27.0,-73.635,40.90666666666667
3595,08/05/96 00:00:00,A1,Bottom,22.4,3.8,18.5,27.0,-73.82666666666667,40.80333333333333
3600,08/05/96 00:00:00,A2M,Bottom,33.5,4.6,20.0,27.0,-73.78333333333333,40.80166666666666
3605,08/05/96 00:00:00,A3,Bottom,12.2,4.6,21.0,28.0,-73.755,40.84166666666667
3608,08/05/96 00:00:00,A4,Bottom,30.5,4.6,21.0,28.0,-73.735,40.87638888888889
3613,08/05/96 00:00:00,H-D,Bottom,5.4,3.2,21.0,28.0,-73.66000000000001,40.845
3616,08/05/96 00:00:00,H-C,Bottom,12.2,4.6,21.5,28.0,-73.67500000000001,40.865
3619,08/05/96 00:00:00,H-C1,Bottom,10.7,5.8,21.0,28.0,-73.69500000000001,40.88666666666666
3622,08/05/96 00:00:00,A5,Bottom,10.7,5.1,21.0,28.0,-73.68666666666667,40.89833333333333
3625,08/05/96 00:00:00,H-B,Bottom,12.2,5.2,21.5,28.0,-73.715,40.91333333333333
3628,08/05/96 00:00:00,H-A3,Bottom,7.6,6.2,21.0,28.0,-73.72,40.92333333333333
3631,08/05/96 00:00:00,DI2,Bottom,6.1,5.8,22.0,28.0,-73.76666666666667,40.89444444444445
3634,08/05/96 00:00:00,DI1,Bottom,9.2,5.1,22.0,28.0,-73.77333333333333,40.8925
3637,08/12/96 00:00:00,A1,Bottom,24.4,5.2,21.0,29.0,-73.82666666666667,40.80333333333333
3642,08/12/96 00:00:00,A2M,Bottom,33.5,3.8,21.0,29.0,-73.78333333333333,40.80166666666666
3647,08/12/96 00:00:00,A3,Bottom,12.2,4.5,21.0,29.0,-73.755,40.84166666666667
3650,08/12/96 00:00:00,A4,Bottom,30.5,3.1,21.0,29.0,-73.735,40.87638888888889
3655,08/12/96 00:00:00,H-D,Bottom,5.5,1.6,21.0,29.0,-73.66000000000001,40.845
3658,08/12/96 00:00:00,H-C,Bottom,12.2,3.6,21.0,29.0,-73.67500000000001,40.865
3661,08/12/96 00:00:00,H-C1,Bottom,10.7,3.3,20.0,29.0,-73.69500000000001,40.88666666666666
3664,08/12/96 00:00:00,A5,Bottom,12.2,3.0,20.0,29.0,-73.68666666666667,40.89833333333333
3667,08/12/96 00:00:00,H-B,Bottom,12.2,3.3,21.0,29.0,-73.715,40.91333333333333
3670,08/12/96 00:00:00,H-A3,Bottom,7.6,3.6,20.0,29.0,-73.72,40.92333333333333
3673,08/12/96 00:00:00,B1S,Bottom,12.8,3.5,20.0,29.0,-73.66666666666667,40.94499999999999
3676,08/12/96 00:00:00,B2,Bottom,18.3,3.4,19.0,29.0,-73.65333333333334,40.935
3681,08/12/96 00:00:00,B3M,Bottom,16.8,3.5,19.0,29.0,-73.64500000000001,40.91999999999999
3686,08/12/96 00:00:00,B4,Bottom,10.7,2.8,20.0,29.0,-73.635,40.90666666666667
3689,08/12/96 00:00:00,C1,Bottom,18.3,3.2,19.0,29.0,-73.58,40.955
3694,08/12/96 00:00:00,C2,Bottom,30.5,3.6,19.0,29.0,-73.5,40.985
3699,08/12/96 00:00:00,DI2,Bottom,6.1,4.2,21.5,29.0,-73.76666666666667,40.89444444444445
3702,08/12/96 00:00:00,DI1,Bottom,9.1,4.3,21.0,29.0,-73.77333333333333,40.8925
3705,08/19/96 00:00:00,A1,Bottom,24.4,4.3,22.0,,-73.82666666666667,40.80333333333333
3710,08/19/96 00:00:00,A2M,Bottom,33.5,2.9,21.0,,-73.78333333333333,40.80166666666666
3715,08/19/96 00:00:00,A3,Bottom,12.2,4.8,22.0,,-73.755,40.84166666666667
3718,08/19/96 00:00:00,A4,Bottom,30.5,2.6,21.0,,-73.735,40.87638888888889
3723,08/19/96 00:00:00,H-D,Bottom,6.1,5.2,24.0,,-73.66000000000001,40.845
3726,08/19/96 00:00:00,H-C,Bottom,12.2,1.5,23.0,,-73.67500000000001,40.865
3729,08/19/96 00:00:00,H-C1,Bottom,12.8,3.3,23.0,,-73.69500000000001,40.88666666666666
3732,08/19/96 00:00:00,A5,Bottom,12.2,1.8,21.0,,-73.68666666666667,40.89833333333333
3735,08/19/96 00:00:00,H-B,Bottom,12.2,2.8,21.0,,-73.715,40.91333333333333
3738,08/19/96 00:00:00,H-A3,Bottom,7.9,3.8,21.0,,-73.72,40.92333333333333
3741,08/19/96 00:00:00,B1S,Bottom,12.8,2.1,21.0,,-73.66666666666667,40.94499999999999
3744,08/19/96 00:00:00,B2,Bottom,18.3,2.9,21.0,,-73.65333333333334,40.935
3749,08/19/96 00:00:00,B3M,Bottom,18.3,3.0,21.0,,-73.64500000000001,40.91999999999999
3754,08/19/96 00:00:00,B4,Bottom,10.7,5.0,23.0,,-73.635,40.90666666666667
3757,08/19/96 00:00:00,C1,Bottom,18.3,3.0,21.0,,-73.58,40.955
3762,08/19/96 00:00:00,C2,Bottom,30.5,4.2,21.0,,-73.5,40.985
3767,08/19/96 00:00:00,DI2,Bottom,9.1,4.0,21.0,,-73.76666666666667,40.89444444444445
3770,08/19/96 00:00:00,DI1,Bottom,9.1,5.8,23.0,,-73.77333333333333,40.8925
3773,08/26/96 00:00:00,A1,Bottom,24.4,2.9,21.0,28.5,-73.82666666666667,40.80333333333333
3778,08/26/96 00:00:00,A2M,Bottom,33.5,2.9,21.0,28.5,-73.78333333333333,40.80166666666666
3783,08/26/96 00:00:00,A3,Bottom,12.2,1.9,21.0,28.5,-73.755,40.84166666666667
3786,08/26/96 00:00:00,A4,Bottom,30.5,1.8,21.0,28.5,-73.735,40.87638888888889
3792,08/26/96 00:00:00,H-D,Bottom,6.1,1.0,22.0,28.0,-73.66000000000001,40.845
3794,08/26/96 00:00:00,H-C,Bottom,7.9,1.3,21.0,28.0,-73.67500000000001,40.865
3797,08/26/96 00:00:00,H-C1,Bottom,10.7,1.3,21.0,27.5,-73.69500000000001,40.88666666666666
3800,08/26/96 00:00:00,A5,Bottom,11.3,1.6,21.0,28.5,-73.68666666666667,40.89833333333333
3803,08/26/96 00:00:00,H-B,Bottom,12.2,1.7,21.0,28.5,-73.715,40.91333333333333
3806,08/26/96 00:00:00,H-A3,Bottom,7.6,2.1,21.0,29.0,-73.72,40.92333333333333
3809,08/26/96 00:00:00,B1S,Bottom,12.2,2.2,21.0,28.5,-73.66666666666667,40.94499999999999
3812,08/26/96 00:00:00,B2,Bottom,18.3,1.7,20.0,29.0,-73.65333333333334,40.935
3817,08/26/96 00:00:00,B3M,Bottom,16.8,1.7,20.0,29.0,-73.64500000000001,40.91999999999999
3822,08/26/96 00:00:00,B4,Bottom,12.2,1.6,21.0,29.0,-73.635,40.90666666666667
3825,08/26/96 00:00:00,C1,Bottom,18.3,2.0,21.0,29.0,-73.58,40.955
3830,08/26/96 00:00:00,C2,Bottom,30.5,2.7,21.0,29.0,-73.5,40.985
3835,08/26/96 00:00:00,DI2,Bottom,6.1,2.3,22.0,29.5,-73.76666666666667,40.89444444444445
3838,08/26/96 00:00:00,DI1,Bottom,9.1,4.4,22.0,30.0,-73.77333333333333,40.8925
3841,09/03/96 00:00:00,A1,Bottom,24.4,3.8,21.0,,-73.82666666666667,40.80333333333333
3846,09/03/96 00:00:00,A2M,Bottom,33.5,4.4,22.0,,-73.78333333333333,40.80166666666666
3851,09/03/96 00:00:00,A3,Bottom,10.7,5.7,22.0,,-73.755,40.84166666666667
3854,09/03/96 00:00:00,A4,Bottom,30.5,3.4,22.0,,-73.735,40.87638888888889
3859,09/03/96 00:00:00,H-D,Bottom,5.5,6.2,23.0,,-73.66000000000001,40.845
3862,09/03/96 00:00:00,H-C,Bottom,10.7,4.9,23.0,,-73.67500000000001,40.865
3865,09/03/96 00:00:00,H-C1,Bottom,10.7,3.6,22.0,,-73.69500000000001,40.88666666666666
3867,09/03/96 00:00:00,A5,Bottom,10.7,4.3,22.0,,-73.68666666666667,40.89833333333333
3871,09/03/96 00:00:00,H-B,Bottom,12.2,4.3,22.0,,-73.715,40.91333333333333
3874,09/03/96 00:00:00,H-A3,Bottom,7.6,3.3,22.0,,-73.72,40.92333333333333
3877,09/03/96 00:00:00,B1S,Bottom,12.2,5.4,22.5,,-73.66666666666667,40.94499999999999
3880,09/03/96 00:00:00,B2,Bottom,18.3,2.7,22.0,,-73.65333333333334,40.935
3885,09/03/96 00:00:00,B3M,Bottom,16.8,3.3,22.0,,-73.64500000000001,40.91999999999999
3890,09/03/96 00:00:00,B4,Bottom,12.2,6.6,22.5,,-73.635,40.90666666666667
3893,09/03/96 00:00:00,C1,Bottom,18.3,1.6,22.0,,-73.58,40.955
3898,09/03/96 00:00:00,C2,Bottom,30.5,3.1,22.0,,-73.5,40.985
3903,09/03/96 00:00:00,DI2,Bottom,6.1,6.8,23.0,,-73.76666666666667,40.89444444444445
3906,09/03/96 00:00:00,DI1,Bottom,9.1,6.1,23.0,,-73.77333333333333,40.8925
3909,09/09/96 00:00:00,A1,Bottom,24.4,3.2,23.0,27.0,-73.82666666666667,40.80333333333333
3914,09/09/96 00:00:00,A2M,Bottom,33.5,3.6,23.0,28.0,-73.78333333333333,40.80166666666666
3919,09/09/96 00:00:00,A3,Bottom,12.8,3.5,23.0,28.0,-73.755,40.84166666666667
3922,09/09/96 00:00:00,A4,Bottom,30.4,2.3,22.5,27.0,-73.735,40.87638888888889
3927,09/09/96 00:00:00,H-D,Bottom,5.4,1.5,23.0,27.0,-73.66000000000001,40.845
3930,09/09/96 00:00:00,H-C,Bottom,9.8,2.2,23.0,28.0,-73.67500000000001,40.865
3933,09/09/96 00:00:00,H-C1,Bottom,12.2,4.4,23.0,28.0,-73.69500000000001,40.88666666666666
3936,09/09/96 00:00:00,A5,Bottom,12.8,3.2,23.0,27.0,-73.68666666666667,40.89833333333333
3939,09/09/96 00:00:00,H-B,Bottom,13.4,4.6,23.0,29.0,-73.715,40.91333333333333
3942,09/09/96 00:00:00,H-A3,Bottom,9.8,4.7,23.5,28.0,-73.72,40.92333333333333
3945,09/09/96 00:00:00,B1S,Bottom,13.4,5.2,23.0,28.0,-73.66666666666667,40.94499999999999
3948,09/09/96 00:00:00,B2,Bottom,15.9,2.1,22.0,28.0,-73.65333333333334,40.935
3953,09/09/96 00:00:00,B3M,Bottom,17.7,1.2,22.0,27.0,-73.64500000000001,40.91999999999999
3958,09/09/96 00:00:00,B4,Bottom,12.2,2.6,23.0,28.0,-73.635,40.90666666666667
3961,09/09/96 00:00:00,C1,Bottom,17.1,1.6,22.0,27.0,-73.58,40.955
3966,09/09/96 00:00:00,C2,Bottom,30.4,2.7,22.0,27.0,-73.5,40.985
3971,09/09/96 00:00:00,DI2,Bottom,7.6,4.8,23.5,28.0,-73.76666666666667,40.89444444444445
3974,09/09/96 00:00:00,DI1,Bottom,7.9,4.6,24.0,28.0,-73.77333333333333,40.8925
3977,09/16/96 00:00:00,A1,Bottom,22.6,5.0,22.5,27.0,-73.82666666666667,40.80333333333333
3982,09/16/96 00:00:00,A2M,Bottom,30.5,5.4,22.0,27.0,-73.78333333333333,40.80166666666666
3987,09/16/96 00:00:00,A3,Bottom,11.0,5.6,22.0,27.0,-73.755,40.84166666666667
3990,09/16/96 00:00:00,A4,Bottom,30.5,5.7,22.0,27.0,-73.735,40.87638888888889
3995,09/16/96 00:00:00,H-D,Bottom,4.6,4.6,22.0,27.0,-73.66000000000001,40.845
3998,09/16/96 00:00:00,H-C,Bottom,8.0,5.8,22.0,27.0,-73.67500000000001,40.865
4001,09/16/96 00:00:00,H-C1,Bottom,11.0,6.0,22.0,27.0,-73.69500000000001,40.88666666666666
4004,09/16/96 00:00:00,A5,Bottom,11.0,5.8,22.0,27.0,-73.68666666666667,40.89833333333333
4007,09/16/96 00:00:00,H-B,Bottom,12.5,5.5,22.0,27.0,-73.715,40.91333333333333
4010,09/16/96 00:00:00,H-A3,Bottom,8.0,5.7,22.0,27.0,-73.72,40.92333333333333
4013,09/16/96 00:00:00,B1S,Bottom,12.8,5.2,22.0,27.0,-73.66666666666667,40.94499999999999
4016,09/16/96 00:00:00,B2,Bottom,17.1,5.0,22.0,27.0,-73.65333333333334,40.935
4021,09/16/96 00:00:00,B3M,Bottom,16.5,5.2,22.0,27.0,-73.64500000000001,40.91999999999999
4022,09/16/96 00:00:00,C2,Bottom,31.1,5.0,22.0,27.0,-73.5,40.985
4028,09/16/96 00:00:00,B4,Bottom,11.6,5.2,22.0,27.0,-73.635,40.90666666666667
4031,09/16/96 00:00:00,C1,Bottom,17.1,5.5,22.0,27.0,-73.58,40.955
4039,09/16/96 00:00:00,DI2,Bottom,8.0,5.1,22.0,26.0,-73.76666666666667,40.89444444444445
4042,09/16/96 00:00:00,DI1,Bottom,7.6,5.4,22.0,26.0,-73.77333333333333,40.8925
4045,06/30/97 00:00:00,A1,Bottom,24.4,6.2,18.0,27.0,-73.82666666666667,40.80333333333333
4050,06/30/97 00:00:00,A2M,Bottom,33.5,8.2,15.5,28.0,-73.78333333333333,40.80166666666666
4055,06/30/97 00:00:00,8-403,Bottom,3.7,7.8,19.5,28.0,-73.76055555555556,40.77722222222222
4058,06/30/97 00:00:00,8-405,Bottom,3.7,7.2,18.0,26.0,-73.76361111111112,40.7925
4061,06/30/97 00:00:00,A3,Bottom,11.6,9.8,17.0,28.0,-73.755,40.84166666666667
4064,06/30/97 00:00:00,9-409,Bottom,3.7,9.6,19.0,29.0,-73.71805555555555,40.82888888888889
4067,06/30/97 00:00:00,9-412,Bottom,3.7,10.8,19.0,29.0,-73.7125,40.82222222222222
4070,06/30/97 00:00:00,9-413,Bottom,3.7,9.4,20.0,30.0,-73.71361111111112,40.80722222222222
4073,06/30/97 00:00:00,A4,Bottom,29.3,8.5,15.0,28.0,-73.735,40.87638888888889
4078,06/30/97 00:00:00,H-D,Bottom,5.2,7.2,17.5,29.0,-73.66000000000001,40.845
4081,06/30/97 00:00:00,H-C,Bottom,10.4,7.0,17.0,28.0,-73.67500000000001,40.865
4084,06/30/97 00:00:00,H-C1,Bottom,11.0,8.0,15.0,28.0,-73.69500000000001,40.88666666666666
4087,06/30/97 00:00:00,A5,Bottom,11.6,9.5,15.0,28.0,-73.68666666666667,40.89833333333333
4090,06/30/97 00:00:00,H-B,Bottom,13.4,8.5,15.0,28.0,-73.715,40.91333333333333
4093,06/30/97 00:00:00,H-A3,Bottom,7.9,7.2,16.0,29.0,-73.72,40.92333333333333
4096,06/30/97 00:00:00,B1S,Bottom,12.8,9.0,15.0,28.0,-73.66666666666667,40.94499999999999
4099,06/30/97 00:00:00,B2,Bottom,17.7,9.2,14.5,28.0,-73.65333333333334,40.935
4104,06/30/97 00:00:00,B3M,Bottom,16.8,8.6,14.5,28.0,-73.64500000000001,40.91999999999999
4109,06/30/97 00:00:00,B4,Bottom,12.2,10.0,15.0,28.0,-73.635,40.90666666666667
4112,06/30/97 00:00:00,DI2,Bottom,6.1,7.0,17.0,29.0,-73.76666666666667,40.89444444444445
4115,06/30/97 00:00:00,DI1,Bottom,10.4,9.0,18.0,30.0,-73.77333333333333,40.8925
4118,07/07/97 00:00:00,A1,Bottom,19.8,6.5,18.0,28.0,-73.82666666666667,40.80333333333333
4123,07/07/97 00:00:00,A2M,Bottom,31.7,6.6,17.0,28.0,-73.78333333333333,40.80166666666666
4128,07/07/97 00:00:00,8-403,Bottom,1.2,7.9,20.0,29.0,-73.76055555555556,40.77722222222222
4130,07/07/97 00:00:00,8-405,Bottom,1.5,7.0,19.0,29.0,-73.76361111111112,40.7925
4132,07/07/97 00:00:00,A3,Bottom,11.0,6.9,16.5,28.0,-73.755,40.84166666666667
4135,07/07/97 00:00:00,9-409,Bottom,2.7,9.3,20.0,30.0,-73.71805555555555,40.82888888888889
4137,07/07/97 00:00:00,9-412,Bottom,2.7,8.2,19.5,29.0,-73.7125,40.82222222222222
4139,07/07/97 00:00:00,9-413,Bottom,2.1,8.0,20.0,29.0,-73.71361111111112,40.80722222222222
4141,07/07/97 00:00:00,A4,Bottom,25.6,7.0,16.0,28.0,-73.735,40.87638888888889
4146,07/07/97 00:00:00,H-D,Bottom,4.3,6.5,18.0,28.0,-73.66000000000001,40.845
4149,07/07/97 00:00:00,H-C,Bottom,9.8,6.2,17.0,29.0,-73.67500000000001,40.865
4152,07/07/97 00:00:00,H-C1,Bottom,11.0,8.0,16.5,29.0,-73.69500000000001,40.88666666666666
4155,07/07/97 00:00:00,A5,Bottom,11.6,7.2,16.0,29.0,-73.68666666666667,40.89833333333333
4158,07/07/97 00:00:00,H-B,Bottom,12.8,8.0,16.0,29.0,-73.715,40.91333333333333
4161,07/07/97 00:00:00,H-A3,Bottom,7.9,8.0,17.0,29.0,-73.72,40.92333333333333
4164,07/07/97 00:00:00,B1S,Bottom,13.4,7.0,16.0,29.0,-73.66666666666667,40.94499999999999
4167,07/07/97 00:00:00,B2,Bottom,17.7,8.4,15.5,29.0,-73.65333333333334,40.935
4172,07/07/97 00:00:00,B3M,Bottom,17.1,7.5,16.0,29.0,-73.64500000000001,40.91999999999999
4177,07/07/97 00:00:00,B4,Bottom,13.4,8.2,17.0,30.0,-73.635,40.90666666666667
4180,07/07/97 00:00:00,DI2,Bottom,7.3,7.8,18.0,28.0,-73.76666666666667,40.89444444444445
4183,07/07/97 00:00:00,DI1,Bottom,7.9,7.6,18.0,30.0,-73.77333333333333,40.8925
4186,07/14/97 00:00:00,A1,Bottom,24.8,4.8,17.0,28.0,-73.82666666666667,40.80333333333333
4191,07/14/97 00:00:00,A2M,Bottom,32.9,5.0,16.5,28.0,-73.78333333333333,40.80166666666666
4196,07/14/97 00:00:00,8-403,Bottom,2.7,8.0,20.5,29.0,-73.76055555555556,40.77722222222222
4199,07/14/97 00:00:00,8-405,Bottom,3.6,7.5,19.5,29.0,-73.76361111111112,40.7925
4202,07/14/97 00:00:00,A3,Bottom,9.8,6.0,17.5,28.0,-73.755,40.84166666666667
4205,07/14/97 00:00:00,9-413,Bottom,2.4,9.0,22.0,30.0,-73.71361111111112,40.80722222222222
4208,07/14/97 00:00:00,9-412,Bottom,3.4,9.0,22.0,30.0,-73.7125,40.82222222222222
4211,07/14/97 00:00:00,9-409,Bottom,4.0,10.0,20.5,30.0,-73.71805555555555,40.82888888888889
4214,07/14/97 00:00:00,A4,Bottom,24.4,6.0,16.0,28.0,-73.735,40.87638888888889
4219,07/14/97 00:00:00,H-D,Bottom,4.2,8.0,20.0,30.0,-73.66000000000001,40.845
4222,07/14/97 00:00:00,H-C,Bottom,8.5,6.0,18.0,29.0,-73.67500000000001,40.865
4225,07/14/97 00:00:00,H-C1,Bottom,9.8,6.0,17.0,29.0,-73.69500000000001,40.88666666666666
4228,07/14/97 00:00:00,A5,Bottom,11.0,7.5,16.0,28.0,-73.68666666666667,40.89833333333333
4231,07/14/97 00:00:00,H-B,Bottom,12.8,7.5,17.0,27.0,-73.715,40.91333333333333
4234,07/14/97 00:00:00,B1S,Bottom,12.2,7.0,16.0,26.0,-73.66666666666667,40.94499999999999
4237,07/14/97 00:00:00,B2,Bottom,17.7,7.0,16.0,26.0,-73.65333333333334,40.935
4242,07/14/97 00:00:00,B3M,Bottom,16.5,7.0,16.0,27.0,-73.64500000000001,40.91999999999999
4247,07/14/97 00:00:00,B4,Bottom,8.6,9.0,19.0,28.0,-73.635,40.90666666666667
4250,07/14/97 00:00:00,DI2,Bottom,6.1,6.5,18.5,28.0,-73.76666666666667,40.89444444444445
4253,07/14/97 00:00:00,DI1,Bottom,9.8,6.5,19.0,29.0,-73.77333333333333,40.8925
4256,07/21/97 00:00:00,A1,Bottom,25.6,5.6,20.0,29.0,-73.82666666666667,40.80333333333333
4261,07/21/97 00:00:00,A2M,Bottom,31.7,5.7,19.5,28.0,-73.78333333333333,40.80166666666666
4266,07/21/97 00:00:00,8-403,Bottom,1.2,5.6,21.0,29.0,-73.76055555555556,40.77722222222222
4268,07/21/97 00:00:00,8-405,Bottom,2.1,7.5,20.5,27.0,-73.76361111111112,40.7925
4270,07/21/97 00:00:00,A3,Bottom,9.8,6.4,19.0,28.0,-73.755,40.84166666666667
4273,07/21/97 00:00:00,9-409,Bottom,3.0,7.4,20.5,29.0,-73.71805555555555,40.82888888888889
4275,07/21/97 00:00:00,9-412,Bottom,3.0,6.7,21.0,29.0,-73.7125,40.82222222222222
4277,07/21/97 00:00:00,9-413,Bottom,2.4,6.4,21.0,27.0,-73.71361111111112,40.80722222222222
4279,07/21/97 00:00:00,A4,Bottom,24.4,4.5,18.0,29.0,-73.735,40.87638888888889
4284,07/21/97 00:00:00,H-D,Bottom,4.2,4.0,20.0,29.0,-73.66000000000001,40.845
4287,07/21/97 00:00:00,H-C,Bottom,9.8,4.6,19.0,29.0,-73.67500000000001,40.865
4290,07/21/97 00:00:00,H-C1,Bottom,11.6,5.8,18.5,30.0,-73.69500000000001,40.88666666666666
4293,07/21/97 00:00:00,A5,Bottom,12.5,3.2,17.0,29.0,-73.68666666666667,40.89833333333333
4296,07/21/97 00:00:00,H-B,Bottom,13.4,4.5,17.0,29.0,-73.715,40.91333333333333
4299,07/21/97 00:00:00,H-A3,Bottom,11.0,4.8,17.5,29.0,-73.72,40.92333333333333
4302,07/21/97 00:00:00,B1S,Bottom,13.4,5.5,17.0,30.0,-73.66666666666667,40.94499999999999
4305,07/21/97 00:00:00,B2,Bottom,19.5,4.7,16.5,29.0,-73.65333333333334,40.935
4310,07/21/97 00:00:00,B3M,Bottom,19.5,3.5,17.0,28.0,-73.64500000000001,40.91999999999999
4315,07/21/97 00:00:00,B4,Bottom,13.4,4.0,17.0,29.0,-73.635,40.90666666666667
4318,07/21/97 00:00:00,DI2,Bottom,9.2,5.0,18.0,29.0,-73.76666666666667,40.89444444444445
4321,07/21/97 00:00:00,DI1,Bottom,9.2,5.4,19.0,30.0,-73.77333333333333,40.8925
4324,07/28/97 00:00:00,A1,Bottom,24.3,1.8,22.0,28.0,-73.82666666666667,40.80333333333333
4329,07/28/97 00:00:00,A2M,Bottom,32.9,2.0,22.0,31.0,-73.78333333333333,40.80166666666666
4334,07/28/97 00:00:00,8-403,Bottom,3.0,1.5,24.0,32.0,-73.76055555555556,40.77722222222222
4336,07/28/97 00:00:00,8-405,Bottom,3.7,1.5,22.0,30.0,-73.76361111111112,40.7925
4339,07/28/97 00:00:00,A3,Bottom,12.2,2.0,22.0,29.0,-73.755,40.84166666666667
4342,07/28/97 00:00:00,9-409,Bottom,4.3,1.54,23.0,31.0,-73.71805555555555,40.82888888888889
4345,07/28/97 00:00:00,9-412,Bottom,4.3,0.5,23.0,31.0,-73.7125,40.82222222222222
4348,07/28/97 00:00:00,9-413,Bottom,3.4,2.0,24.0,32.0,-73.71361111111112,40.80722222222222
4351,07/28/97 00:00:00,A4,Bottom,22.0,1.5,22.0,31.0,-73.735,40.87638888888889
4356,07/28/97 00:00:00,H-D,Bottom,4.3,1.0,23.0,29.0,-73.66000000000001,40.845
4359,07/28/97 00:00:00,H-C,Bottom,7.9,1.5,22.5,30.0,-73.67500000000001,40.865
4362,07/28/97 00:00:00,H-C1,Bottom,9.8,1.4,19.5,31.0,-73.69500000000001,40.88666666666666
4365,07/28/97 00:00:00,A5,Bottom,11.0,1.8,19.5,28.0,-73.68666666666667,40.89833333333333
4368,07/28/97 00:00:00,H-B,Bottom,12.2,1.8,19.0,28.0,-73.715,40.91333333333333
4371,07/28/97 00:00:00,H-A3,Bottom,7.3,1.5,20.0,28.0,-73.72,40.92333333333333
4374,07/28/97 00:00:00,B1S,Bottom,12.2,1.5,19.0,28.0,-73.66666666666667,40.94499999999999
4377,07/28/97 00:00:00,B2,Bottom,17.1,1.3,19.0,28.0,-73.65333333333334,40.935
4382,07/28/97 00:00:00,B3M,Bottom,17.1,1.5,19.0,28.0,-73.64500000000001,40.91999999999999
4387,07/28/97 00:00:00,B4,Bottom,12.2,1.5,19.0,28.0,-73.635,40.90666666666667
4390,07/28/97 00:00:00,DI2,Bottom,6.1,1.5,21.0,29.0,-73.76666666666667,40.89444444444445
4393,07/28/97 00:00:00,DI1,Bottom,7.3,0.5,21.0,28.0,-73.77333333333333,40.8925
4396,08/04/97 00:00:00,A1,Bottom,23.2,4.3,21.0,29.0,-73.82666666666667,40.80333333333333
4401,08/04/97 00:00:00,A2M,Bottom,32.9,4.4,21.0,29.0,-73.78333333333333,40.80166666666666
4406,08/04/97 00:00:00,8-403,Bottom,1.5,6.6,23.0,30.0,-73.76055555555556,40.77722222222222
4408,08/04/97 00:00:00,8-405,Bottom,1.5,7.2,22.0,30.0,-73.76361111111112,40.7925
4410,08/04/97 00:00:00,A3,Bottom,9.8,5.7,21.0,29.0,-73.755,40.84166666666667
4413,08/04/97 00:00:00,9-409,Bottom,3.7,5.2,22.0,29.0,-73.71805555555555,40.82888888888889
4415,08/04/97 00:00:00,9-412,Bottom,3.7,5.4,22.0,30.0,-73.7125,40.82222222222222
4417,08/04/97 00:00:00,9-413,Bottom,3.1,3.2,23.0,28.0,-73.71361111111112,40.80722222222222
4419,08/04/97 00:00:00,A4,Bottom,25.6,5.2,19.5,29.0,-73.735,40.87638888888889
4424,08/04/97 00:00:00,H-D,Bottom,5.5,5.7,22.0,30.0,-73.66000000000001,40.845
4427,08/04/97 00:00:00,H-C,Bottom,9.8,3.2,20.0,29.0,-73.67500000000001,40.865
4430,08/04/97 00:00:00,H-C1,Bottom,11.6,4.7,20.0,30.0,-73.69500000000001,40.88666666666666
